,@font-face,@keyframes,@media,_id,align-content,align-items,align-self,all,animation,animation-delay,animation-direction,animation-duration,animation-fill-mode,animation-iteration-count,animation-name,animation-play-state,animation-timing-function,backface-visibility,background,background-attachment,background-blend-mode,background-clip,background-color,background-image,background-origin,background-position,background-repeat,background-size,border,border-bottom,border-bottom-color,border-bottom-left-radius,border-bottom-right-radius,border-bottom-style,border-bottom-width,border-collapse,border-color,border-image,border-image-outset,border-image-repeat,border-image-slice,border-image-source,border-image-width,border-left,border-left-color,border-left-style,border-left-width,border-radius,border-right,border-right-color,border-right-style,border-right-width,border-spacing,border-style,border-top,border-top-color,border-top-left-radius,border-top-right-radius,border-top-style,border-top-width,border-width,bottom,box-shadow,box-sizing,caption-side,class,clear,clip,color,column-count,column-fill,column-gap,column-rule,column-rule-color,column-rule-style,column-rule-width,column-span,column-width,columns,content,counter-increment,counter-reset,css_id,cursor,direction,display,empty-cells,filter,flex,flex-basis,flex-direction,flex-flow,flex-grow,flex-shrink,flex-wrap,float,font,font-family,font-size,font-size-adjust,font-stretch,font-style,font-variant,font-weight,hanging-punctuation,height,justify-content,label,left,letter-spacing,line-height,list-style,list-style-image,list-style-position,list-style-type,margin,margin-bottom,margin-left,margin-right,margin-top,max-height,max-width,min-height,min-width,nav-down,nav-index,nav-left,nav-right,nav-up,opacity,order,outline,outline-color,outline-offset,outline-style,outline-width,overflow,overflow-x,overflow-y,padding,padding-bottom,padding-left,padding-right,padding-top,page-break-after,page-break-before,page-break-inside,perspective,perspective-origin,position,quotes,resize,right,tab-size,table-layout,text-align,text-align-last,text-decoration,text-decoration-color,text-decoration-line,text-decoration-style,text-indent,text-justify,text-overflow,text-shadow,text-transform,top,transform,transform-origin,transform-style,transition,transition-delay,transition-duration,transition-property,transition-timing-function,unicode-bidi,user-select,vertical-align,visibility,white-space,width,word-break,word-spacing,word-wrap,z-index
1944,,,,59f3a5a42d3c2c501d6130e6,normal,normal,auto,,none 0s ease 0s 1 normal none running,0s,normal,0s,none,1,none,running,ease,visible,"rgb(255, 255, 85) none repeat scroll 0% 0% / auto padding-box border-box",scroll,normal,border-box,"rgb(255, 255, 85)",none,padding-box,0% 0%,repeat,auto,"5px solid rgb(255, 255, 85)","5px solid rgb(255, 255, 85)","rgb(255, 255, 85)",0px,0px,solid,5px,separate,"rgb(255, 255, 85)",none,0px,stretch,100%,none,1,"5px solid rgb(255, 255, 85)","rgb(255, 255, 85)",solid,5px,0px,"5px solid rgb(255, 255, 85)","rgb(255, 255, 85)",solid,5px,0px 0px,solid,"5px solid rgb(255, 255, 85)","rgb(255, 255, 85)",0px,0px,solid,5px,5px,auto,none,content-box,top,.kaltura-player-shell__preview-image,none,auto,"rgb(0, 0, 0)",auto,balance,normal,"0px none rgb(0, 0, 0)","rgb(0, 0, 0)",none,0px,none,auto,auto auto,,none,none,59f3a5a42d3c2c501d6130d9,pointer,ltr,inline,show,none,0 1 auto,auto,row,row nowrap,0,1,nowrap,none,"normal normal normal normal 17px / 24px ""Source Sans Pro"", Arial, sans-serif","""Source Sans Pro"", Arial, sans-serif",17px,,normal,normal,normal,normal,,189px,normal,video,auto,normal,24px,disc outside none,none,outside,disc,0px,0px,0px,0px,0px,none,100%,0px,0px,,,,,,1,0,"rgb(0, 0, 0) none 0px","rgb(0, 0, 0)",0px,none,0px,visible,visible,visible,0px,0px,0px,0px,0px,auto,auto,auto,none,173.094px 99.4219px,static,,none,auto,8,auto,start,auto,"none solid rgb(0, 0, 0)","rgb(0, 0, 0)",none,solid,0px,,clip,none,none,auto,none,173.094px 99.4219px,flat,all 0s ease 0s,0s,0s,all,ease,normal,text,baseline,visible,normal,336px,normal,0px,normal,auto
1945,,,,59f3a5a42d3c2c501d6130e7,normal,normal,auto,,none 0s ease 0s 1 normal none running,0s,normal,0s,none,1,none,running,ease,visible,"rgb(0, 255, 0) none repeat scroll 0% 0% / auto padding-box border-box",scroll,normal,border-box,"rgb(0, 255, 0)",none,padding-box,0% 0%,repeat,auto,"0px none rgb(0, 0, 0)","0px none rgb(0, 0, 0)","rgb(0, 0, 0)",0px,0px,none,0px,separate,"rgb(0, 0, 0)",none,0px,stretch,100%,none,1,"0px none rgb(0, 0, 0)","rgb(0, 0, 0)",none,0px,0px,"0px none rgb(0, 0, 0)","rgb(0, 0, 0)",none,0px,0px 0px,none,"0px none rgb(0, 0, 0)","rgb(0, 0, 0)",0px,0px,none,0px,0px,auto,none,border-box,top,#kaltura_player_1_stwvjbn7_1,none,auto,"rgb(0, 0, 0)",auto,balance,normal,"0px none rgb(0, 0, 0)","rgb(0, 0, 0)",none,0px,none,auto,auto auto,,none,none,59f3a5a42d3c2c501d6130d9,auto,ltr,block,show,none,0 1 auto,auto,row,row nowrap,0,1,nowrap,none,"normal normal normal normal 16px / 24px ""Source Sans Pro"", Arial, sans-serif","""Source Sans Pro"", Arial, sans-serif",16px,,normal,normal,normal,normal,,295px,normal,video,auto,normal,24px,disc outside none,none,outside,disc,0px,0px,0px,0px,0px,none,750px,0px,0px,,,,,,1,0,"rgb(0, 0, 0) none 0px","rgb(0, 0, 0)",0px,none,0px,visible,visible,visible,0px,0px,0px,0px,0px,auto,auto,auto,none,168px 147.5px,static,,none,auto,8,auto,start,auto,"none solid rgb(0, 0, 0)","rgb(0, 0, 0)",none,solid,0px,,clip,none,none,auto,none,168px 147.5px,flat,all 0s ease 0s,0s,0s,all,ease,normal,text,baseline,visible,normal,336px,normal,0px,normal,auto
1946,,,,59f3a5a42d3c2c501d6130e8,normal,normal,auto,,none 0s ease 0s 1 normal none running,0s,normal,0s,none,1,none,running,ease,visible,"rgb(0, 255, 0) none repeat scroll 0% 0% / auto padding-box border-box",scroll,normal,border-box,"rgb(0, 255, 0)",none,padding-box,0% 0%,repeat,auto,"0px none rgb(0, 0, 0)","0px none rgb(0, 0, 0)","rgb(0, 0, 0)",0px,0px,none,0px,separate,"rgb(0, 0, 0)",none,0px,stretch,100%,none,1,"0px none rgb(0, 0, 0)","rgb(0, 0, 0)",none,0px,0px,"0px none rgb(0, 0, 0)","rgb(0, 0, 0)",none,0px,0px 0px,none,"0px none rgb(0, 0, 0)","rgb(0, 0, 0)",0px,0px,none,0px,0px,auto,none,content-box,top,#kaltura_player_1_2tyosmkc_8,none,auto,"rgb(0, 0, 0)",auto,balance,normal,"0px none rgb(0, 0, 0)","rgb(0, 0, 0)",none,0px,none,auto,auto auto,,none,none,59f3a5a42d3c2c501d6130d9,auto,ltr,block,show,none,0 1 auto,auto,row,row nowrap,0,1,nowrap,none,"normal normal normal normal 17px / 24px ""Source Sans Pro"", Arial, sans-serif","""Source Sans Pro"", Arial, sans-serif",17px,,normal,normal,normal,normal,,295px,normal,video,auto,normal,24px,disc outside none,none,outside,disc,0px,0px,0px,0px,0px,none,750px,0px,0px,,,,,,1,0,"rgb(0, 0, 0) none 0px","rgb(0, 0, 0)",0px,none,0px,visible,visible,visible,0px,0px,0px,0px,0px,auto,auto,auto,none,168.094px 147.5px,static,,none,auto,8,auto,start,auto,"none solid rgb(0, 0, 0)","rgb(0, 0, 0)",none,solid,0px,,clip,none,none,auto,none,168.094px 147.5px,flat,all 0s ease 0s,0s,0s,all,ease,normal,text,baseline,visible,normal,336px,normal,0px,normal,auto
1947,,,,59f3a83d2d3c2c501d6130ea,normal,normal,auto,,none 0s ease 0s 1 normal none running,0s,normal,0s,none,1,none,running,ease,visible,"rgba(0, 0, 0, 0) none repeat scroll 0% 0% / auto padding-box border-box",scroll,normal,border-box,"rgba(0, 0, 0, 0)",none,padding-box,0% 0%,repeat,auto,"0px none rgb(0, 0, 0)","0px none rgb(0, 0, 0)","rgb(0, 0, 0)",0px,0px,none,0px,separate,"rgb(0, 0, 0)",none,0px,stretch,100%,none,1,"0px none rgb(0, 0, 0)","rgb(0, 0, 0)",none,0px,0px,"0px none rgb(0, 0, 0)","rgb(0, 0, 0)",none,0px,0px 0px,none,"0px none rgb(0, 0, 0)","rgb(0, 0, 0)",0px,0px,none,0px,0px,auto,none,content-box,top,#anfang,none,auto,"rgb(0, 0, 0)",auto,balance,normal,"0px none rgb(0, 0, 0)","rgb(0, 0, 0)",none,0px,none,auto,auto auto,,none,none,59f3a83d2d3c2c501d6130e9,auto,ltr,block,show,none,0 1 auto,auto,row,row nowrap,0,1,nowrap,none,"normal normal normal normal 46.88px / 59.5376px ""Museo Slab"", Arial, sans-serif","""Museo Slab"", Arial, sans-serif",46.88px,,normal,normal,normal,normal,,118px,normal,title,auto,normal,59.5376px,disc outside none,none,outside,disc,0px 0px 23.44px,23.44px,0px,0px,0px,none,none,0px,0px,,,,,,1,0,"rgb(0, 0, 0) none 0px","rgb(0, 0, 0)",0px,none,0px,visible,visible,visible,0px,0px,0px,0px,0px,auto,auto,auto,none,485.094px 59px,static,,none,auto,8,auto,start,auto,"none solid rgb(0, 0, 0)","rgb(0, 0, 0)",none,solid,0px,,clip,none,none,auto,none,485.094px 59px,flat,all 0s ease 0s,0s,0s,all,ease,normal,text,baseline,visible,normal,970px,normal,0px,normal,auto
1948,,,,59f3a83d2d3c2c501d6130eb,normal,normal,auto,,none 0s ease 0s 1 normal none running,0s,normal,0s,none,1,none,running,ease,visible,"rgba(0, 0, 0, 0) none repeat scroll 0% 0% / auto padding-box border-box",scroll,normal,border-box,"rgba(0, 0, 0, 0)",none,padding-box,0% 0%,repeat,auto,"0px none rgb(0, 0, 0)","0px none rgb(0, 0, 0)","rgb(0, 0, 0)",0px,0px,none,0px,separate,"rgb(0, 0, 0)",none,0px,stretch,100%,none,1,"0px none rgb(0, 0, 0)","rgb(0, 0, 0)",none,0px,0px,"0px none rgb(0, 0, 0)","rgb(0, 0, 0)",none,0px,0px 0px,none,"0px none rgb(0, 0, 0)","rgb(0, 0, 0)",0px,0px,none,0px,0px,auto,none,content-box,top,strong,none,auto,"rgb(0, 0, 0)",auto,balance,normal,"0px none rgb(0, 0, 0)","rgb(0, 0, 0)",none,0px,none,auto,auto auto,,none,none,59f3a83d2d3c2c501d6130e9,auto,ltr,inline,show,none,0 1 auto,auto,row,row nowrap,0,1,nowrap,none,"normal normal 600 normal 16px / 22.4px ""Source Sans Pro"", Arial, sans-serif","""Source Sans Pro"", Arial, sans-serif",16px,,normal,normal,normal,600,,90px,normal,abstract,auto,normal,22.4px,disc outside none,none,outside,disc,0px,0px,0px,0px,0px,none,none,0px,0px,,,,,,1,0,"rgb(0, 0, 0) none 0px","rgb(0, 0, 0)",0px,none,0px,visible,visible,visible,0px,0px,0px,0px,0px,auto,auto,auto,none,0px 0px,static,,none,auto,8,auto,start,auto,"none solid rgb(0, 0, 0)","rgb(0, 0, 0)",none,solid,0px,,clip,none,none,auto,none,0px 0px,flat,all 0s ease 0s,0s,0s,all,ease,normal,text,baseline,visible,normal,781px,normal,0px,normal,auto
1949,,,,59f3a83d2d3c2c501d6130ec,normal,normal,auto,,none 0s ease 0s 1 normal none running,0s,normal,0s,none,1,none,running,ease,visible,"rgba(0, 0, 0, 0) none repeat scroll 0% 0% / auto padding-box border-box",scroll,normal,border-box,"rgba(0, 0, 0, 0)",none,padding-box,0% 0%,repeat,auto,"0px none rgb(0, 0, 0)","0px none rgb(0, 0, 0)","rgb(0, 0, 0)",0px,0px,none,0px,separate,"rgb(0, 0, 0)",none,0px,stretch,100%,none,1,"0px none rgb(0, 0, 0)","rgb(0, 0, 0)",none,0px,0px,"0px none rgb(0, 0, 0)","rgb(0, 0, 0)",none,0px,0px 0px,none,"0px none rgb(0, 0, 0)","rgb(0, 0, 0)",0px,0px,none,0px,0px,auto,none,content-box,top,#article_prev_next img,none,auto,"rgb(0, 0, 0)",auto,balance,normal,"0px none rgb(0, 0, 0)","rgb(0, 0, 0)",none,0px,none,auto,auto auto,,none,none,59f3a83d2d3c2c501d6130e9,auto,ltr,block,show,none,0 1 auto,auto,row,row nowrap,0,1,nowrap,right,"normal normal 500 normal 17.6px / 24.64px ""Museo Slab"", Arial, sans-serif","""Museo Slab"", Arial, sans-serif",17.6px,,normal,normal,normal,500,,60px,normal,image,auto,normal,24.64px,none outside none,none,outside,none,5px 30px 0px 25px,0px,25px,30px,5px,none,100%,0px,0px,,,,,,1,0,"rgb(0, 0, 0) none 0px","rgb(0, 0, 0)",0px,none,0px,visible,visible,visible,0px,0px,0px,0px,0px,auto,auto,auto,none,51.5px 30px,static,,none,auto,8,auto,left,auto,"none solid rgb(0, 0, 0)","rgb(0, 0, 0)",none,solid,0px,,clip,none,none,auto,none,51.5px 30px,flat,all 0s ease 0s,0s,0s,all,ease,normal,text,baseline,visible,normal,103px,normal,0px,normal,auto
1950,,,,59f3a83d2d3c2c501d6130ed,normal,normal,auto,,none 0s ease 0s 1 normal none running,0s,normal,0s,none,1,none,running,ease,visible,"rgba(0, 0, 0, 0) none repeat scroll 0% 0% / auto padding-box border-box",scroll,normal,border-box,"rgba(0, 0, 0, 0)",none,padding-box,0% 0%,repeat,auto,"0px none rgb(0, 0, 0)","0px none rgb(0, 0, 0)","rgb(0, 0, 0)",0px,0px,none,0px,separate,"rgb(0, 0, 0)",none,0px,stretch,100%,none,1,"0px none rgb(0, 0, 0)","rgb(0, 0, 0)",none,0px,0px,"0px none rgb(0, 0, 0)","rgb(0, 0, 0)",none,0px,0px 0px,none,"0px none rgb(0, 0, 0)","rgb(0, 0, 0)",0px,0px,none,0px,0px,auto,none,border-box,top,.a-pvgs__img,none,auto,"rgb(0, 0, 0)",auto,balance,normal,"0px none rgb(0, 0, 0)","rgb(0, 0, 0)",none,0px,none,auto,auto auto,,none,none,59f3a83d2d3c2c501d6130e9,auto,ltr,block,show,none,0 1 auto,auto,row,row nowrap,0,1,nowrap,none,"normal normal normal normal 16px / 19.2px ""Source Sans Pro"", Arial, sans-serif","""Source Sans Pro"", Arial, sans-serif",16px,,normal,normal,normal,normal,,80px,normal,image,auto,normal,19.2px,disc outside none,none,outside,disc,0px,0px,0px,0px,0px,80px,80px,auto,auto,,,,,,1,0,"rgb(0, 0, 0) none 0px","rgb(0, 0, 0)",0px,none,0px,visible,visible,visible,0px,0px,0px,0px,0px,auto,auto,auto,none,19.3906px 40px,static,,none,auto,8,auto,center,auto,"none solid rgb(0, 0, 0)","rgb(0, 0, 0)",none,solid,0px,,clip,none,none,auto,none,19.3906px 40px,flat,all 0s ease 0s,0s,0s,all,ease,normal,none,baseline,visible,normal,38px,normal,0px,normal,auto
1951,,,,59f3a83d2d3c2c501d6130ee,normal,normal,auto,,none 0s ease 0s 1 normal none running,0s,normal,0s,none,1,none,running,ease,visible,"rgba(0, 0, 0, 0) none repeat scroll 0% 0% / auto padding-box border-box",scroll,normal,border-box,"rgba(0, 0, 0, 0)",none,padding-box,0% 0%,repeat,auto,"0px none rgb(25, 130, 209)","0px none rgb(25, 130, 209)","rgb(25, 130, 209)",0px,0px,none,0px,separate,"rgb(25, 130, 209)",none,0px,stretch,100%,none,1,"0px none rgb(25, 130, 209)","rgb(25, 130, 209)",none,0px,0px,"0px none rgb(25, 130, 209)","rgb(25, 130, 209)",none,0px,0px 0px,none,"0px none rgb(25, 130, 209)","rgb(25, 130, 209)",0px,0px,none,0px,0px,auto,none,content-box,top,.bild_center img,none,auto,"rgb(25, 130, 209)",auto,balance,normal,"0px none rgb(25, 130, 209)","rgb(25, 130, 209)",none,0px,none,auto,auto auto,,none,none,59f3a83d2d3c2c501d6130e9,auto,ltr,inline,show,none,0 1 auto,auto,row,row nowrap,0,1,nowrap,none,"normal normal normal normal 16px / 19.2px ""Source Sans Pro"", Arial, sans-serif","""Source Sans Pro"", Arial, sans-serif",16px,,normal,normal,normal,normal,,522px,normal,image,auto,normal,19.2px,disc outside none,none,outside,disc,0px,0px,0px,0px,0px,none,100%,0px,0px,,,,,,1,0,"rgb(25, 130, 209) none 0px","rgb(25, 130, 209)",0px,none,0px,visible,visible,visible,0px,0px,0px,0px,0px,auto,auto,auto,none,464px 261px,static,,none,auto,8,auto,start,auto,"none solid rgb(25, 130, 209)","rgb(25, 130, 209)",none,solid,0px,,clip,none,none,auto,none,464px 261px,flat,all 0s ease 0s,0s,0s,all,ease,normal,text,baseline,visible,normal,928px,normal,0px,normal,auto
1952,,,,59f3a83d2d3c2c501d6130ef,normal,normal,auto,,none 0s ease 0s 1 normal none running,0s,normal,0s,none,1,none,running,ease,visible,"rgba(0, 0, 0, 0) none repeat scroll 0% 0% / auto padding-box border-box",scroll,normal,border-box,"rgba(0, 0, 0, 0)",none,padding-box,0% 0%,repeat,auto,"0px none rgb(0, 0, 0)","0px none rgb(0, 0, 0)","rgb(0, 0, 0)",0px,0px,none,0px,separate,"rgb(0, 0, 0)",none,0px,stretch,100%,none,1,"0px none rgb(0, 0, 0)","rgb(0, 0, 0)",none,0px,0px,"0px none rgb(0, 0, 0)","rgb(0, 0, 0)",none,0px,0px 0px,none,"0px none rgb(0, 0, 0)","rgb(0, 0, 0)",0px,0px,none,0px,0px,auto,none,content-box,top,.article_teaser_img,none,auto,"rgb(0, 0, 0)",auto,balance,normal,"0px none rgb(0, 0, 0)","rgb(0, 0, 0)",none,0px,none,auto,auto auto,,none,none,59f3a83d2d3c2c501d6130e9,auto,ltr,inline,show,none,0 1 auto,auto,row,row nowrap,0,1,nowrap,none,"normal normal normal normal 16px / 19.2px ""Source Sans Pro"", Arial, sans-serif","""Source Sans Pro"", Arial, sans-serif",16px,,normal,normal,normal,normal,,332px,normal,image,auto,normal,19.2px,disc outside none,none,outside,disc,0px,0px,0px,0px,0px,none,100%,0px,0px,,,,,,1,0,"rgb(0, 0, 0) none 0px","rgb(0, 0, 0)",0px,none,0px,visible,visible,visible,0px,0px,0px,0px,0px,auto,auto,auto,none,275px 166.156px,static,,none,auto,8,auto,start,auto,"none solid rgb(0, 0, 0)","rgb(0, 0, 0)",none,solid,0px,,clip,none,none,auto,none,275px 166.156px,flat,all 0s ease 0s,0s,0s,all,ease,normal,text,baseline,visible,normal,550px,normal,0px,normal,auto
1953,,,,59f3a83d2d3c2c501d6130f0,normal,normal,auto,,none 0s ease 0s 1 normal none running,0s,normal,0s,none,1,none,running,ease,visible,"rgba(0, 0, 0, 0) none repeat scroll 0% 0% / auto padding-box border-box",scroll,normal,border-box,"rgba(0, 0, 0, 0)",none,padding-box,0% 0%,repeat,auto,"0px none rgb(56, 56, 56)","0px none rgb(56, 56, 56)","rgb(56, 56, 56)",0px,0px,none,0px,separate,"rgb(56, 56, 56)",none,0px,stretch,100%,none,1,"0px none rgb(56, 56, 56)","rgb(56, 56, 56)",none,0px,0px,"0px none rgb(56, 56, 56)","rgb(56, 56, 56)",none,0px,0px 0px,none,"0px none rgb(56, 56, 56)","rgb(56, 56, 56)",0px,0px,none,0px,0px,auto,none,content-box,top,time,none,auto,"rgb(56, 56, 56)",auto,balance,normal,"0px none rgb(56, 56, 56)","rgb(56, 56, 56)",none,0px,none,auto,auto auto,,none,none,59f3a83d2d3c2c501d6130e9,auto,ltr,inline,show,none,0 1 auto,auto,row,row nowrap,0,1,nowrap,none,"normal normal normal normal 12.8px / 12.8px ""Source Sans Pro"", Arial, sans-serif","""Source Sans Pro"", Arial, sans-serif",12.8px,,normal,normal,normal,normal,,16px,normal,datetime,auto,normal,12.8px,disc outside none,none,outside,disc,0px,0px,0px,0px,0px,none,none,0px,0px,,,,,,1,0,"rgb(56, 56, 56) none 0px","rgb(56, 56, 56)",0px,none,0px,visible,visible,visible,0px,0px,0px,0px,0px,auto,auto,auto,none,0px 0px,static,,none,auto,8,auto,start,auto,"none solid rgb(56, 56, 56)","rgb(56, 56, 56)",none,solid,0px,,clip,none,none,auto,none,0px 0px,flat,all 0s ease 0s,0s,0s,all,ease,normal,text,baseline,visible,normal,89px,normal,0px,normal,auto
1954,,,,59f3a83d2d3c2c501d6130f1,normal,normal,auto,,none 0s ease 0s 1 normal none running,0s,normal,0s,none,1,none,running,ease,visible,"rgb(0, 255, 0) none repeat scroll 0% 0% / auto padding-box border-box",scroll,normal,border-box,"rgb(0, 255, 0)",none,padding-box,0% 0%,repeat,auto,"0px none rgb(0, 0, 0)","0px none rgb(0, 0, 0)","rgb(0, 0, 0)",0px,0px,none,0px,separate,"rgb(0, 0, 0)",none,0px,stretch,100%,none,1,"0px none rgb(0, 0, 0)","rgb(0, 0, 0)",none,0px,0px,"0px none rgb(0, 0, 0)","rgb(0, 0, 0)",none,0px,0px 0px,none,"0px none rgb(0, 0, 0)","rgb(0, 0, 0)",0px,0px,none,0px,0px,auto,none,content-box,top,#nav_lieferumfang_0+ p,none,auto,"rgb(0, 0, 0)",auto,balance,normal,"0px none rgb(0, 0, 0)","rgb(0, 0, 0)",none,0px,none,auto,auto auto,,none,none,59f3a83d2d3c2c501d6130e9,auto,ltr,block,show,none,0 1 auto,auto,row,row nowrap,0,1,nowrap,none,"normal normal normal normal 16px / 22.4px ""Source Sans Pro"", Arial, sans-serif","""Source Sans Pro"", Arial, sans-serif",16px,,normal,normal,normal,normal,,66px,normal,content,auto,normal,22.4px,disc outside none,none,outside,disc,30px 0px,30px,0px,0px,30px,none,800px,0px,0px,,,,,,1,0,"rgb(0, 0, 0) none 0px","rgb(0, 0, 0)",0px,none,0px,visible,visible,visible,0px,0px,0px,0px,0px,auto,auto,auto,none,400px 33px,static,,none,auto,8,auto,start,auto,"none solid rgb(0, 0, 0)","rgb(0, 0, 0)",none,solid,0px,,clip,none,none,auto,none,400px 33px,flat,all 0s ease 0s,0s,0s,all,ease,normal,text,baseline,visible,normal,800px,normal,0px,normal,auto
1955,,,,59f3a83d2d3c2c501d6130f2,normal,normal,auto,,none 0s ease 0s 1 normal none running,0s,normal,0s,none,1,none,running,ease,visible,"rgb(0, 255, 0) none repeat scroll 0% 0% / auto padding-box border-box",scroll,normal,border-box,"rgb(0, 255, 0)",none,padding-box,0% 0%,repeat,auto,"0px none rgb(0, 0, 0)","0px none rgb(0, 0, 0)","rgb(0, 0, 0)",0px,0px,none,0px,separate,"rgb(0, 0, 0)",none,0px,stretch,100%,none,1,"0px none rgb(0, 0, 0)","rgb(0, 0, 0)",none,0px,0px,"0px none rgb(0, 0, 0)","rgb(0, 0, 0)",none,0px,0px 0px,none,"0px none rgb(0, 0, 0)","rgb(0, 0, 0)",0px,0px,none,0px,0px,auto,none,content-box,top,#nav_design_1+ p,none,auto,"rgb(0, 0, 0)",auto,balance,normal,"0px none rgb(0, 0, 0)","rgb(0, 0, 0)",none,0px,none,auto,auto auto,,none,none,59f3a83d2d3c2c501d6130e9,auto,ltr,block,show,none,0 1 auto,auto,row,row nowrap,0,1,nowrap,none,"normal normal normal normal 16px / 22.4px ""Source Sans Pro"", Arial, sans-serif","""Source Sans Pro"", Arial, sans-serif",16px,,normal,normal,normal,normal,,154px,normal,content,auto,normal,22.4px,disc outside none,none,outside,disc,30px 0px,30px,0px,0px,30px,none,800px,0px,0px,,,,,,1,0,"rgb(0, 0, 0) none 0px","rgb(0, 0, 0)",0px,none,0px,visible,visible,visible,0px,0px,0px,0px,0px,auto,auto,auto,none,400px 77px,static,,none,auto,8,auto,start,auto,"none solid rgb(0, 0, 0)","rgb(0, 0, 0)",none,solid,0px,,clip,none,none,auto,none,400px 77px,flat,all 0s ease 0s,0s,0s,all,ease,normal,text,baseline,visible,normal,800px,normal,0px,normal,auto
1956,,,,59f3a83d2d3c2c501d6130f3,normal,normal,auto,,none 0s ease 0s 1 normal none running,0s,normal,0s,none,1,none,running,ease,visible,"rgb(0, 255, 0) none repeat scroll 0% 0% / auto padding-box border-box",scroll,normal,border-box,"rgb(0, 255, 0)",none,padding-box,0% 0%,repeat,auto,"0px none rgb(0, 0, 0)","0px none rgb(0, 0, 0)","rgb(0, 0, 0)",0px,0px,none,0px,separate,"rgb(0, 0, 0)",none,0px,stretch,100%,none,1,"0px none rgb(0, 0, 0)","rgb(0, 0, 0)",none,0px,0px,"0px none rgb(0, 0, 0)","rgb(0, 0, 0)",none,0px,0px 0px,none,"0px none rgb(0, 0, 0)","rgb(0, 0, 0)",0px,0px,none,0px,0px,auto,none,content-box,top,.color-schema-light+ p,none,auto,"rgb(0, 0, 0)",auto,balance,normal,"0px none rgb(0, 0, 0)","rgb(0, 0, 0)",none,0px,none,auto,auto auto,,none,none,59f3a83d2d3c2c501d6130e9,auto,ltr,block,show,none,0 1 auto,auto,row,row nowrap,0,1,nowrap,none,"normal normal normal normal 16px / 22.4px ""Source Sans Pro"", Arial, sans-serif","""Source Sans Pro"", Arial, sans-serif",16px,,normal,normal,normal,normal,,88px,normal,content,auto,normal,22.4px,disc outside none,none,outside,disc,30px 0px,30px,0px,0px,30px,none,800px,0px,0px,,,,,,1,0,"rgb(0, 0, 0) none 0px","rgb(0, 0, 0)",0px,none,0px,visible,visible,visible,0px,0px,0px,0px,0px,auto,auto,auto,none,400px 44px,static,,none,auto,8,auto,start,auto,"none solid rgb(0, 0, 0)","rgb(0, 0, 0)",none,solid,0px,,clip,none,none,auto,none,400px 44px,flat,all 0s ease 0s,0s,0s,all,ease,normal,text,baseline,visible,normal,800px,normal,0px,normal,auto
1957,,,,59f3a83d2d3c2c501d6130f4,normal,normal,auto,,none 0s ease 0s 1 normal none running,0s,normal,0s,none,1,none,running,ease,visible,"rgb(0, 255, 0) none repeat scroll 0% 0% / auto padding-box border-box",scroll,normal,border-box,"rgb(0, 255, 0)",none,padding-box,0% 0%,repeat,auto,"0px none rgb(0, 0, 0)","0px none rgb(0, 0, 0)","rgb(0, 0, 0)",0px,0px,none,0px,separate,"rgb(0, 0, 0)",none,0px,stretch,100%,none,1,"0px none rgb(0, 0, 0)","rgb(0, 0, 0)",none,0px,0px,"0px none rgb(0, 0, 0)","rgb(0, 0, 0)",none,0px,0px 0px,none,"0px none rgb(0, 0, 0)","rgb(0, 0, 0)",0px,0px,none,0px,0px,auto,none,content-box,top,p:nth-child(13),none,auto,"rgb(0, 0, 0)",auto,balance,normal,"0px none rgb(0, 0, 0)","rgb(0, 0, 0)",none,0px,none,auto,auto auto,,none,none,59f3a83d2d3c2c501d6130e9,auto,ltr,block,show,none,0 1 auto,auto,row,row nowrap,0,1,nowrap,none,"normal normal normal normal 16px / 22.4px ""Source Sans Pro"", Arial, sans-serif","""Source Sans Pro"", Arial, sans-serif",16px,,normal,normal,normal,normal,,132px,normal,content,auto,normal,22.4px,disc outside none,none,outside,disc,30px 0px,30px,0px,0px,30px,none,800px,0px,0px,,,,,,1,0,"rgb(0, 0, 0) none 0px","rgb(0, 0, 0)",0px,none,0px,visible,visible,visible,0px,0px,0px,0px,0px,auto,auto,auto,none,400px 66px,static,,none,auto,8,auto,start,auto,"none solid rgb(0, 0, 0)","rgb(0, 0, 0)",none,solid,0px,,clip,none,none,auto,none,400px 66px,flat,all 0s ease 0s,0s,0s,all,ease,normal,text,baseline,visible,normal,800px,normal,0px,normal,auto
